rigourous,rigorous
levetate,levitate
spec's,specs
phone,phoned
alsation,alsatian
abouve,above
obove,above
ubove,above
abuve,above
abve,above
abofe,above
adove,above
abowe,above
churchs,churches
offically,officially
officialy,officially
consisiting,consisting
toled,told
teld,told
toll,told
tolld,told
tod,told
book_case,bookcase
persuit,pursuit
celabration,celebration
itims,items
Tusday,Tuesday
Teusday,Tuesday
Tuseday,Tuesday
smok,smoke
diamater,diameter
diamiter,diameter
sicure,secure
sucure,secure
labatory,lavatory
archeological,archaeological
glacnce,glance
swetter,sweater
sweeter,sweater
lory,lorry
seperated,separated
rein,reign
reighn,reign
seperates,separates
ident,indent
tarriff,tariff
ward,word
wood,word
wor,wore
wokr,work
worke,work
wrok,work
wark,work
wolk,work
werk,work
owrk,work
ecipse,eclipse
eclispe,eclipse
worme,worm
warn,worn
mamalian,mammalian
are,ere
e're,ere
eire,ere
er,ere
ere',ere
aere,ere
err,ere
'ere,ere
er'e,ere
era,ere
elbo,elbow
albow,elbow
asetic,ascetic
polute,pollute
tornados,tornadoes
provid,provide
provied,provide
interveiw,interview
intervew,interview
desappoint,disappoint
disappiont,disappoint
disapoint,disappoint
Disappoint,disappoint
dissappoint,disappoint
ordinery,ordinary
ordenary,ordinary
beech,beach
feaver,fever
lader,ladder
aftr,after
aftere,after
barred,bared
lae,lay
la,lay
sueing,suing
lape,lap
niped,nipped
allienate,alienate
apprechate,appreciate
apprehiate,appreciate
appreceate,appreciate
appreciat,appreciate
appresiate,appreciate
apareciate,appreciate
appriciate,appreciate
apreciate,appreciate
appreiciate,appreciate
apprieciate,appreciate
great,greet
encompasing,encompassing
gren,green
scarfe,scarf
skarf,scarf
ambulence,ambulance
amblance,ambulance
oder,order
oredr,order
orter,order
woolen,woollen
ofice,office
concent,consent
conscent,consent
satisfyed,satisfied
plastis,plastics
satifies,satisfies
mayer,mayor
somewere,somewhere
somewher,somewhere
recrational,recreational
productions,production
edentually,eventually
evantually,eventually
Eventually,eventually
evetually,eventually
evenually,eventually
evintually,eventually
eventuially,eventually
eventially,eventually
eventully,eventually
evencually,eventually
eventally,eventually
aventually,eventually
eventiually,eventually
enventually,eventually
eventurally,eventually
eventualy,eventually
then,them
the,them
theme,them
tham,them
contaiminate,contaminate
saf,safe
sate,safe
save,safe
saff,safe
saft,safe
safr,safe
brak,break
breack,break
bend,band
bande,band
roomate,roommate
thy,they
thay,they
thea,they
tehy,they
the,they
ther,they
bred,bread
brad,bread
oxigen,oxygen
reasinably,reasonably
reasonable,reasonably
roks,rocks
resonable,reasonable
scheames,schemes
schems,schemes
scemes,schemes
slad,sled
flok,flock
presbyterian,Presbyterian
disel,diesel
fourty,forty
medicin,medicine
medecine,medicine
medicene,medicine
medacine,medicine
fourth,forth
stnadard,standard
standerd,standard
campains,campaigns
unconviced,unconvinced
apointments,appointments
mutalate,mutilate
lollypop,lollipop
shrubery,shrubbery
Cambrige,Cambridge
creaeted,created
Septenber,September
Septmber,September
creats,creates
opose,oppose
appose,oppose
incorporatd,incorporated
homemade,home-made
orginize,organize
organise,organize
organiz,organize
Copper,Cooper
rander,render
Palistinian,Palestinian
synonomous,synonymous
Guatamalan,Guatemalan
annother,another
anothe,another
anather,another
anther,another
anuther,another
a_nother,another
antartic,antarctic
ilustrate,illustrate
confectionary,confectionery
approxamately,approximately
aproximately,approximately
approxomately,approximately
appoximately,approximately
approximatly,approximately
approcimately,approximately
approxmately,approximately
approxmiately,approximately
approximitely,approximately
comprimise,compromise
johhn,john
happaly,happily
happly,happily
hapily,happily
lunchon,luncheon
lunchen,luncheon
corrisponded,corresponded
unmistakeable,unmistakable
iorn,iron
irn,iron
soley,solely
self_confident,self-confident
rewriet,rewrite
maner,manner
amnner,manner
stamach,stomach
stumach,stomach
stomch,stomach
stomuch,stomach
stomache,stomach
stomac,stomach
stormach,stomach
stomack,stomach
stomact,stomach
stomech,stomach
stoamch,stomach
strenghtening,strengthening
strenghening,strengthening
forsed,forced
strenght,strength
strengh,strength
streangth,strength
Christain,Christian
convienient,convenient
convinient,convenient
conveinent,convenient
later,latter
subjectes,subjects
subjecks,subjects
subject,subjects
pilgrimmage,pilgrimage
compleated,completed
gravey,gravy
aquire,acquire
adquire,acquire
anotomy,anatomy
invlving,involving
pase,phase
phaze,phase
phace,phase
phrase,phase
fhase,phase
phases,phase
phause,phase
phased,phase
phaise,phase
crave,grave
calulated,calculated
caluculated,calculated
caluclated,calculated
alumuni,alumni
almni,alumni
alumnii,alumni
anlumni,alumni
alumin,alumni
alumi,alumni
alumn,alumni
alumnis,alumni
alumnia,alumni
ilumni,alumni
alumini,alumni
alumnie,alumni
alumani,alumni
alumna,alumni
allumni,alumni
alumny,alumni
infered,inferred
swap,swamp
massmedia,mass_media
aint,aunt
aunte,aunt
anut,aunt
arnt,aunt
annt,aunt
ant,aunt
aunit,aunt
auant,aunt
accompanimen,accompaniment
voteing,voting
magolia,magnolia
fifted,fitted
fited,fitted
fitten,fitted
finted,fitted
fisted,fitted
resurve,reserve
decidedley,decidedly
decidadly,decidedly
decidely,decidedly
deciededly,decidedly
dicidedly,decidedly
descidedly,decidedly
decididly,decidedly
decidetly,decidedly
decidelly,decidedly
desidedly,decidedly
decidealy,decidedly
decededly,decidedly
deciedly,decidedly
dedidedly,decidedly
heuritics,heuristics
anneversary,anniversary
annaversary,anniversary
Anniversary,anniversary
aniversary,anniversary
anniversiry,anniversary
annversary,anniversary
anniversay,anniversary
annivirsary,anniversary
anniversery,anniversary
anniverary,anniversary
respectfuly,respectfully
enjoed,enjoyed
injoyed,enjoyed
Eurpoean,European
Europian,European
Eurpean,European
tost,toast
resemblence,resemblance
ressemblance,resemblance
gust,just
jsut,just
guidence,guidance
deapest,deepest
persuing,pursuing
adaquate,adequate
adequite,adequate
adequante,adequate
adiquate,adequate
adquate,adequate
adecuate,adequate
adequete,adequate
personalty,personality
don,do
doo,do
dom,do
bo,do
no,do
to,do
du,do
dor,do
go,do
doe,do
dow,do
dou,do
collegues,colleagues
lesure,leisure
liesure,leisure
leissure,leisure
leasure,leisure
lessure,leisure
lesiure,leisure
leiusure,leisure
degredation,degradation
happeist,happiest
sufferage,suffrage
bandwith,bandwidth
childrens,children's
childrenes,children's
steel,steal
stel,steal
steem,steam
stem,steam
secretery,secretary
secratary,secretary
lemenade,lemonade
lemanade,lemonade
catle,cattle
cattel,cattle
misarable,miserable
misrable,miserable
tecniques,techniques
techiques,techniques
awar,away
a_way,away
awya,away
ayay,away
alway,away
auay,away
awaw,away
gentlemen,gentleman
gentelman,gentleman
swim_wear,swimwear
unabel,unable
onable,unable
coperation,cooperation
coaperation,cooperation
cooperqtion,cooperation
coorperation,cooperation
drown,drawn
sheilds,shields
com,co.
acord,accord
handfull,handful
stelling,stealing
kichen,kitchen
kitchin,kitchen
receved,received
recived,received
recieved,received
receaved,received
caw,cow
cpoy,coy
ills,ill
il,ill
ell,ill
Britian,Britain
recives,receives
recieves,receives
received,receiver
reciever,receiver
receover,receiver
receaver,receiver
reciver,receiver
receivor,receiver
Receiver,receiver
receever,receiver
recever,receiver
dissappears,disappears
brain,bran
negotation,negotiation
negociation,negotiation
ingeneous,ingenious
speer,spear
turnk,trunk
tronk,trunk
siezure,seizure
Irland,Ireland
speack,speak
speck,speak
spek,speak
graditude,gratitude
alook,a_look
Ive,I've
I'v,I've
slimest,slimmest
condemmed,condemned
excedded,exceeded
flexable,flexible
spermatozoan,spermatozoon
familes,families
eazy,easy
esy,easy
plebian,plebeian
atacked,attacked
conserning,concerning
cocerning,concerning
coherant,coherent
surrepetitious,surreptitious
skin_heads,skinheads
applyed,applied
appled,applied
upplied,applied
phsician,physician
phycician,physician
physicion,physician
physican,physician
phyician,physician
phisician,physician
Physician,physician
physcian,physician
physicians,physician
physisian,physician
est,east
hair,air
aer,air
ar,air
propety,property
misstake,mistake
cilinder,cylinder
steng,sting
audre,audrey
brak,brake
brakke,brake
primatively,primitively
comparitive,comparative
swimming_pool,swimming-pool
patient,patent
pattent,patent
puntuation,punctuation
decend,descend
weel,wheel
indpendent,independent
indipendent,independent
independant,independent
fus,fuss
swel,swell
hung,hang
haing,hang
hand,hang
ran,rain
hande,hand
water_colours,watercolours
mountainouse,mountainous
mountinous,mountainous
mountianous,mountainous
mountainus,mountainous
moutainous,mountainous
mountanous,mountainous
blaimed,blamed
keept,kept
cept,kept
kep,kept
hoping,hopping
cleint,client
humly,humbly
teh,the
hte,the
tehe,the
th,the
tie,the
tjhe,the
tje,the
thee,the
thge,the
they,the
ther,the
he,the
thw,the
tghe,the
thi,the
pronouncments,pronouncements
stingent,stringent
atheletic,athletic
phto,photo
thank,thanks
victom,victim
swaers,swears
showt,shout
belong,belongs
bord,board
exspelled,expelled
useable,usable
boxs,boxes
kape,cape
progressess,progresses
competance,competence
nigth,night
invaluble,invaluable
invalueable,invaluable
seurity,security
acuracy,accuracy
eying,eyeing
bron,born
borne,born
hassel,hassle
ctitique,critique
archtype,archetype
archeype,archetype
confusin,confusing
congradulate,congratulate
big_head,big-head
purle,purple
purpel,purple
puple,purple
pupple,purple
parple,purple
pirple,purple
perple,purple
purpls,purple
hurple,purple
pulple,purple
phenominal,phenomenal
coments,comments
arsking,asking
askeing,asking
askin,asking
beting,beating
hace,hare
marketting,marketing
illustartion,illustration
binominal,binomial
archetectural,architectural
past,post
corral,coral
monthes,months
mouths,months
month,months
moths,months
situtated,situated
propogate,propagate
octapus,octopus
dilema,dilemma
wadting,wasting
prsioners,prisoners
flot,float
profesion,profession
usefullness,usefulness
ballanced,balanced
egment,segment
segemnt,segment
soverign,sovereign
fright,fight
finht,fight
fiht,fight
feight,fight
fieght,fight
fighg,fight
figh,fight
figth,fight
firght,fight
acordingly,accordingly
clincial,clinical
uay,way
wa,way
wan,was
wase,was
uas,was
wos,was
ws,was
way,was
wass,was
wus,was
wor,war
loest,lowest
becomeing,becoming
becomming,becoming
scribling,scribbling
pennisula,peninsula
peninsular,peninsula
penninsula,peninsula
mysterius,mysterious
mysterios,mysterious
masterious,mysterious
mystirious,mysterious
misterious,mysterious
myesterious,mysterious
myssterious,mysterious
mysterous,mysterious
eldely,elderly
apsent,absent
maxium,maximum
cristal,crystal
emothional,emotional
religously,religiously
evedence,evidence
gussed,guessed
gessed,guessed
noone,no_one
now_one,no_one
not_one,no_one
achive,archive
phisical,physical
ding,dying
deying,dying
diying,dying
dyeing,dying
diing,dying
interrested,interested
intrested,interested
holing,holding
tesst,test
ttest,test
heydey,heyday
artifically,artificially
brother,brothers
o-clock,o'clock
o_clock,o'clock
oclock,o'clock
wellcome,welcome
polit,polite
lets,let's
assidious,assiduous
affidevit,affidavit
affadavit,affidavit
affedavit,affidavit
affidavite,affidavit
afidavit,affidavit
affidivit,affidavit
affdavit,affidavit
effidavit,affidavit
affi-davit,affidavit
affidavat,affidavit
affidait,affidavit
affidavid,affidavit
togethers,together
togather,together
to_gether,together
togehter,together
reseption,reception
stik,stick
consept,concept
danse,dance
dane,dance
greateful,grateful
gratful,grateful
gratiful,grateful
gratefull,grateful
battel,battle
batle,battle
certaintly,certainly
certainley,certainly
certinly,certainly
sertainly,certainly
certanly,certainly
hury,hurry
flass,flash
electon,electron
permanenly,permanently
permonently,permanently
perminently,permanently
permannetly,permanently
permalently,permanently
permanetly,permanently
permamently,permanently
permenently,permanently
permannently,permanently
permantently,permanently
permnently,permanently
permanentley,permanently
permaiently,permanently
permanantly,permanently
rythm,rhythm
rhythem,rhythm
rhythim,rhythm
joged,jogged
divison,division
troble,trouble
truble,trouble
touble,trouble
feable,feeble
feble,feeble
agressively,aggressively
percieved,perceived
flamable,flammable
free_going,free-going
gon,gun
gam,gum
gun,gum
discreet,discrete
sidwalk,sidewalk
brav,brave
detenated,detonated
regined,regained
recained,regained
regianed,regained
reganed,regained
regaind,regained
repetative,repetitive
descover,discover
dicover,discover
nigardly,niggardly
cast,cost
scarsity,scarcity
infact,in_fact
cargow,cargo
apear,appear
apper,appear
assitance,assistance
assistence,assistance
iniform,uniform
unifore,uniform
unform,uniform
unaform,uniform
apeal,appeal
cullateral,collateral
collarteral,collateral
collaterial,collateral
collatera,collateral
coallateral,collateral
colateral,collateral
collatteral,collateral
colladeral,collateral
coalateral,collateral
callateral,collateral
collatral,collateral
coolateral,collateral
co-lateral,collateral
collatoral,collateral
musslin,muslin
muzlin,muslin
Enlish,English
inglish,English
gold_fish,goldfish
appear,appears
appeares,appears
chang,change
pedels,pedals
precurser,precursor
bald-eagle,bald_eagle
trail,trial
ussually,usually
usally,usually
usualy,usually
pilow,pillow
exta,extra
maked,marked
upwill,uphill
sincerley,sincerely
sincerly,sincerely
controlls,controls
poney,pony
pone,pony
rerely,rarely
rareley,rarely
rarly,rarely
proove,prove
terriories,territories
lie,live
life,live
liv,live
lam,jam
ham,jam
jame,jam
dam,jam
jan,jam
gam,jam
uam,jam
jem,jam
angles,angels
obselescence,obsolescence
entronce,entrance
entranc,entrance
entrances,entrance
entrence,entrance
entranse,entrance
intrance,entrance
enterance,entrance
entrante,entrance
clob,club
repentence,repentance
envolope,envelope
housepoints,house_points
comissioned,commissioned
commisioned,commissioned
logarihm,logarithm
coeece,coerce
cars,car
cor,car
care,car
kap,cap
cat,cap
nusance,nuisance
nuisanse,nuisance
cane,can
con,can
metamorphysis,metamorphosis
equilibrum,equilibrium
equilibium,equilibrium
mousr,mouser
hart,heart
dedciated,dedicated
metalurgical,metallurgical
atribute,attribute
did'nt,didn't
bidn't,didn't
didnt,didn't
hard,heard
heared,heard
head,heard
herd,heard
chen,chin
yerd,yard
spar,spa
airplan,airplane
evil_looking,evil-looking
fortunatly,fortunately
discusion,discussion
startch,starch
magizine,magazine
wriet,write
rite,write
rwite,write
critereon,criterion
prodect,product
influented,influenced
net,neat
div,dive
sothern,southern
suthern,southern
souther,southern
southen,southern
southren,southern
sourthern,southern
sorthern,southern
southorn,southern
discusted,disgusted
motor_way,motorway
produse,produce
heros,heroes
fluorish,flourish
compatiblity,compatibility
rememeber,remember
remmber,remember
rermember,remember
remeber,remember
rememer,remember
remmeber,remember
remmember,remember
remebmer,remember
rimember,remember
rememmer,remember
remembed,remember
remerber,remember
remermber,remember
rememmber,remember
remamber,remember
remenber,remember
rembember,remember
rememberd,remember
rememder,remember
when_ever,whenever
explicite,explicit
berrets,berets
creept,crept
ideosyncratic,idiosyncratic
irigate,irrigate
indead,indeed
inded,indeed
cold,colt
bran,brain
bain,brain
brin,brain
cald,cold
sill,still
brids,birds
triffle,trifle
curley,curly
currly,curly
acknoledge,acknowledge
conquerers,conquerors
visinity,vicinity
vacinity,vicinity
formes,forms
form,forms
wondow,window
windo,window
spaceous,spacious
trillby,trilby
corresondence,correspondence
correspondense,correspondence
correspondance,correspondence
correspondences,correspondence
corrispondence,correspondence
corraspondence,correspondence
correpondence,correspondence
corespondence,correspondence
corrospondence,correspondence
corresponence,correspondence
corrspondence,correspondence
correspontence,correspondence
correspendence,correspondence
desparate,disparate
levetates,levitates
inctroduce,introduce
haff,half
harf,half
haf,half
helf,half
hlaf,half
halfe,half
hailf,half
nol,not
non,not
knot,not
no,not
onot,not
mot,not
nto,not
hot,not
nat,not
ont,not
no,now
know,now
noe,now
nou,now
provission,provision
holl,hall
nore,nor
doub,daub
thankfull,thankful
servent,servant
intregued,intrigued
entirly,entirely
entierly,entirely
intirely,entirely
fiyed,fired
hurred,hurried
hurryed,hurried
chalenges,challenges
yeer,year
yea,year
yera,year
yeare,year
yer,year
eyar,year
hymn's,hymns
moniters,monitors
ammusement,amusement
amusment,amusement
show,shown
showen,shown
hown,shown
acomplish,accomplish
opned,opened
opend,opened
odened,opened
openend,opened
spase,space
imigrant,immigrant
inmigrant,immigrant
hastely,hastily
increasi,increase
navagating,navigating
apistle,epistle
episcle,epistle
epistile,epistle
epissle,epistle
epistles,epistle
episitle,epistle
Epistle,epistle
episule,epistle
epistel,epistle
episile,epistle
epistole,epistle
episale,epistle
episle,epistle
epostle,epistle
epislte,epistle
epstle,epistle
episole,epistle
recieving,receiving
reciving,receiving
ineviatbly,inevitably
kars,cars
cors,cars
quat,quart
rebell,rebel
oblegation,obligation
omenous,ominous
enevitable,inevitable
inevitible,inevitable
inevyitable,inevitable
cord,card
kard,card
car,care
hoenst,honest
onest,honest
invatation,invitation
promition,promotion
suport,support
suppart,support
wupport,support
unsuprising,unsurprising
unsurprizing,unsurprising
frying,flying
flaying,flying
flring,flying
fling,flying
fleing,flying
fliing,flying
fleying,flying
flyin,flying
fliying,flying
coform,conform
ommitted,omitted
omited,omitted
Ther,There
muncipality,municipality
youself,yourself
your_self,yourself
yourseff,yourself
direcyly,directly
driectly,directly
imposible,impossible
mesage,message
to_morrow,tomorrow
tomorow,tomorrow
tommorrow,tomorrow
sise,size
sixze,size
sieze,size
sheepe,sheep
seep,sheep
chacked,checked
caugh,caught
caght,caught
caugt,caught
cought,caught
housholds,households
freiend,friend
friand,friend
fiend,friend
firend,friend
frrend,friend
freind,friend
frind,friend
frend,friend
frined,friend
fried,friend
mostley,mostly
tat,that
thgat,that
tyhat,that
theat,that
hat,that
thta,that
thay,that
thet,that
than,that
taht,that
thatt,that
pittsburg,pittsburgh
elimiated,eliminated
eleminated,eliminated
flower,flowers
flowrs,flowers
apreciated,appreciated
appreceiated,appreciated
televison,television
accordince,accordance
acordance,accordance
arcordance,accordance
accordence,accordance
tranferred,transferred
transfered,transferred
transeferred,transferred
transfeared,transferred
optomism,optimism
aeriels,aerials
scholarstic,scholastic
appls,apples
apple,apples
cymbols,cymbals
unsubstanciated,unsubstantiated
angell,angel
angle,angel
breafast,breakfast
brekfast,breakfast
breakfest,breakfast
recuver,recover
offoring,offering
overcomming,overcoming
equippment,equipment
equipmant,equipment
beggin,begin
begine,begin
begen,begin
opressive,oppressive
prise,price
indisputibly,indisputably
sucessive,successive
succesive,successive
foreever,forever
forevere,forever
drem,dream
deram,dream
inplications,implications
premeired,premiered
toth,tooth
ferrary,ferrari
filling,filing
fivty,fifty
discoverd,discovered
dicovered,discovered
resurecting,resurrecting
prefacts,prefects
prefect,prefects
tonnauge,tonnage
tunnage,tonnage
toneage,tonnage
tounage,tonnage
tonage,tonnage
exerpts,excerpts
fith,fifth
grond,ground
grouned,ground
gound,ground
Chautaqua,Chautauqua
Cheautauqua,Chautauqua
chautauqua,Chautauqua
star,stair
tittle,title
propotion,proportion
onle,only
ony,only
onyl,only
oly,only
olny,only
onlt,only
lonly,only
enventions,inventions
androgeny,androgyny
pumkin,pumpkin
canon,cannon
trully,truly
truely,truly
truley,truly
connot,cannot
carnot,cannot
cannto,cannot
canot,cannot
can_not,cannot
symetrically,symmetrically
symmetricaly,symmetrically
Jluy,July
Jaly,July
celabrate,celebrate
lether,leather
lather,leather
seldem,seldom
loosers,losers
consert,concert
bust,burst
white-wash,whitewash
ellected,elected
namly,namely
a_sleep,asleep
asleeep,asleep
aslep,asleep
agina,angina
short,sport
spot,sport
sprot,sport
consern,concern
tackeling,tackling
takling,tackling
fasinated,fascinated
facinated,fascinated
complextion,complexion
vetween,between
betwen,between
beteen,between
beetween,between
beeween,between
inport,import
justifyed,justified
notic,notice
connoiseurs,connoisseurs
prettest,prettiest
pretiest,prettiest
blam,blame
articel,article
receeded,receded
imigrant,emigrant
tempar,temper
tenper,temper
recided,resided
coms,comes
come,comes
Dearth,Death
maddness,madness
usurous,usurious
unemcompassable,unencompassable
couldnt,couldn't
prooved,proved
carismatic,charismatic
imformed,informed
libguistic,linguistic
exaustion,exhaustion
homly,homely
homley,homely
midwifes,midwives
pre-historic,prehistoric
crum,crumb
thease,these
thes,these
there,these
theese,these
thoese,these
thees,these
thess,these
accomodating,accommodating
handicaped,handicapped
noteriety,notoriety
omniverously,omnivorously
minning,mining
zeenith,zenith
alchoholic,alcoholic
soile,soil
comander,commander
emprace,embrace
commaunded,commanded
shop,ship
shap,ship
sip,ship
sihp,ship
stip,ship
shep,ship
shipe,ship
shit,ship
siip,ship
werry,worry
wory,worry
deveoop,develop
develope,develop
inquir,inquire
midia,media
gentelmen,gentlemen
gentleman,gentlemen
inquirey,inquiry
doccument,document
nobel,noble
pendantic,pedantic
finsh,finish
centruies,centuries
artic,arctic
fruite,fruit
fuit,fruit
furit,fruit
frit,fruit
frait,fruit
frut,fruit
fruilt,fruit
friut,fruit
dispatched,despatched
swollow,swallow
mentaley,mentally
theather,theater
Janes,Jane's
agreing,agreeing
sever,severe
brezze,breeze
breez,breeze
breaze,breeze
alliviate,alleviate
knowlegeable,knowledgeable
knowledgable,knowledgeable
valuble,valuable
valubale,valuable
valueable,valuable
civalized,civilized
tuch,touch
tourch,touch
spead,speed
deat,death
thinkin,thinking
thinging,thinking
thikning,thinking
tinking,thinking
improvment,improvement
tresle,trestle
verce,verse
struk,struck
rela,real
reel,real
reall,real
Nuremburg,Nuremberg
spectauclar,spectacular
raed,read
reed,read
rend,read
red,read
offense,offence
affence,offence
sepecimen,specimen
speciumen,specimen
speciemen,specimen
Specimen,specimen
specimend,specimen
specinen,specimen
specimun,specimen
speciment,specimen
specemen,specimen
speciman,specimen
specmen,specimen
sepcimen,specimen
spacimen,specimen
spesimen,specimen
specimn,specimen
specismen,specimen
specimene,specimen
usefuly,usefully
erly,early
ernest,earnest
useing,using
excution,execution
excecution,execution
recepient,recipient
recipiant,recipient
resipient,recipient
fourtune,fortune
hieghtened,heightened
ponds,pounds
pouds,pounds
pound,pounds
small,smell
smel,smell
smelt,smell
beech_wood,beechwood
miricle,miracle
binefit,benefit
benifit,benefit
fuly,fully
ouput,output
oputput,output
cerimonial,ceremonial
twelv,twelve
appartments,apartments
rehersing,rehearsing
hemorrage,hemorrhage
Marry,Mary
conservatie,conservative
conservitive,conservative
deficite,deficit
directer,director
assambly,assembly
assembley,assembly
assembaly,assembly
asembly,assembly
assemble,assembly
assemly,assembly
busness,business
bussiness,business
busineses,business
businesss,business
buisness,business
grown-up,grown_up
sixtey,sixty
excieting,exciting
exiting,exciting
exciteing,exciting
thow,throw
comparision,comparison
comparrison,comparison
centrel,central
cntral,central
centeral,central
shop,chop
chok,chop
chap,chop
chopp,chop
hop,chop
chope,chop
coop,chop
chup,chop
cop,chop
thop,chop
journy,journey
jurney,journey
gratly,greatly
testomony,testimony
testamony,testimony
assasin,assassin
procesor,processor
strategem,stratagem
detro,dextro
varible,variable
varable,variable
vaiable,variable
involvment,involvement
elimentary,elementary
elemintary,elementary
elementory,elementary
elementrary,elementary
elamentary,elementary
elementry,elementary
elementery,elementary
elemntary,elementary
elemantary,elementary
ellementary,elementary
elementiary,elementary
nowdays,nowadays
now_days,nowadays
yowr,your
youe,your
youre,your
you,your
yor,your
fowarded,forwarded
are,area
table_tennis,table-tennis
stat,start
strat,start
starte,start
lo,low
lowe,low
alot,lot
lost,lot
grown,groan
picther,pitcher
cotage,cottage
traing,trying
triing,trying
tring,trying
triyng,trying
irreversable,irreversible
corderoy,corduroy
outscirts,outskirts
cerculation,circulation
curculation,circulation
buket,bucket
discribe,describe
decribe,describe
maved,moved
move,moved
movd,moved
scaned,scanned
trase,trace
sheat,sheath
mathemtics,mathematics
mathamatics,mathematics
mathermatics,mathematics
Mathematics,mathematics
mathematicts,mathematics
mathematic,mathematics
mathenmatics,mathematics
math-matics,mathematics
matematics,mathematics
mathemathics,mathematics
mathlematics,mathematics
mathmatics,mathematics
mathimatics,mathematics
yoy,you
yo,you
yau,you
yuo,you
yow,you
your,you
house_boat,houseboat
ganing,gaining
dreft,drift
dirft,drift
carpentar,carpenter
whisteing,whistling
whisteling,whistling
wistling,whistling
whisthing,whistling
whissling,whistling
whislling,whistling
whisling,whistling
whistiling,whistling
whitsling,whistling
whisting,whistling
whislting,whistling
whistleing,whistling
trak,track
registery,registry
suted,suited
toches,torches
tendancies,tendencies
builing,building
bilding,building
bulding,building
biulding,building
cannotations,connotations
monlight,moonlight
rekquisition,requisition
requizition,requisition
recuisition,requisition
requsition,requisition
recquisition,requisition
requicition,requisition
requizsition,requisition
requosition,requisition
requirsition,requisition
requisision,requisition
requistion,requisition
requesition,requisition
corres,cores
surounded,surrounded
surrouned,surrounded
serrounded,surrounded
surronded,surrounded
surrownded,surrounded
surroundend,surrounded
surrouded,surrounded
exibitions,exhibitions
grown,gown
may_pole,maypole
moth,month
munth,month
cesed,ceased
ceaset,ceased
ceasted,ceased
cease,ceased
sceased,ceased
seased,ceased
ceaced,ceased
ceised,ceased
customory,customary
costomary,customary
custemary,customary
customery,customary
cumtomary,customary
custamary,customary
custumary,customary
custoimary,customary
religeous,religious
religous,religious
carpit,carpet
dredful,dreadful
dreadfull,dreadful
refearing,referring
refferring,referring
refereing,referring
refurring,referring
referrings,referring
refering,referring
dinner_time,dinnertime
dinner-time,dinnertime
saftey,safety
safty,safety
clubed,clubbed
vere,very
vrey,very
verry,very
verey,very
veri,very
veyr,very
every,very
fery,very
ver,very
colored,coloured
I'ld,I'd
I'de,I'd
I'ed,I'd
Id,I'd
decid,decide
decided,decide
deside,decide
descide,decide
I'n,I'm
I'me,I'm
Im,I'm
heven,heaven
miled,mild
ciricuit,circuit
oging,ogling
studdy,study
throbing,throbbing
cookes,cookies
incase,in_case
fance,fence
cannonical,canonical
concience,conscience
consceince,conscience
consicience,conscience
consicence,conscience
concsience,conscience
consciense,conscience
consience,conscience
conscence,conscience
emotion,emotions
cerstificates,certificates
leaned,learned
lose,loose
seleactive,selective
exsess,excess
exess,excess
strog,strong
advisible,advisable
adviseable,advisable
areana,arena
creaps,creeps
creps,creeps
aheard,ahead
lesses,losses
exceptionaly,exceptionally
exeptionally,exceptionally
exceptionelly,exceptionally
exceptionlly,exceptionally
crepy,creepy
amont,amount
amout,amount
ammount,amount
advertiseing,advertising
familly,family
famly,family
famaly,family
famliy,family
fammily,family
toy,toys
attendent,attendant
taks,takes
tkaes,takes
injur,injure
injore,injure
probibilities,probabilities
contins,contains
containes,contains
countains,contains
unplesant,unpleasant
unpleasent,unpleasant
tacen,taken
tacken,taken
takin,taken
takern,taken
token,taken
taked,taken
take,taken
talken,taken
takeon,taken
taeken,taken
inury,injury
injurey,injury
upcast,up_cast
propellors,propellers
suprisingly,surprisingly
surprizingly,surprisingly
exuse,excuse
broken,broke
brok,broke
sovreignty,sovereignty
sovereignity,sovereignty
grille,grill
pigs,pigs'
nin,nine
spontanous,spontaneous
self-concious,self-conscious
histroy,history
histry,history
courtecies,courtesies
courtisies,courtesies
courtesees,courtesies
courtsies,courtesies
courtiesies,courtesies
curtesies,courtesies
stayd,stayed
staed,stayed
forseen,foreseen
idividualistic,individualistic
unerthly,unearthly
trid,tried
tryed,tried
tride,tried
venemous,venomous
dirived,derived
sneek,sneak
inconcievable,inconceivable
Gardon,Garden
I,a
ah,a
an,a
as,a
telphoned,telephoned
telephone,telephoned
teliphoned,telephoned
teleponed,telephoned
telaphoned,telephoned
telephonied,telephoned
telehponed,telephoned
telepioned,telephoned
criticise,criticize
critisize,criticize
negligable,negligible
dred,dread
agg,egg
eeg,egg
held,help
hellp,help
halp,help
hlp,help
resevoir,reservoir
heirarchy,hierarchy
adminstration,administration
addministration,administration
son,soon
hald,held
nought,noughts
comittee,committee
committe,committee
commitee,committee
commited,committed
committied,committed
comitted,committed
committeed,committed
committee,committed
remeniscences,reminiscences
enviromentally,environmentally
enviornmentally,environmentally
buffalos,buffaloes
acthally,actually
acturally,actually
acctually,actually
actully,actually
actualy,actually
acually,actually
attually,actually
actally,actually
absense,absence
recate,relate
haven's,haven't
havein't,haven't
havn't,haven't
foll,fool
faol,fool
eveing,evening
evning,evening
evining,evening
motiviated,motivated
ford,food
fod,food
foot,food
hood,food
foor,food
moning,moaning
permissable,permissible
fot,foot
irrationallity,irrationality
desparately,desperately
ocasions,occasions
occassions,occasions
enlargd,enlarged
stoped,stopped
